index_right,restaurant_count,avg_pricing,avg_rating,categories
122.0,40.0,388.75,3.725,"Cafe, Fast Food, Chinese, Beverages, Italian, Desserts, Pizza, Fast Food, Mithai, Street Food, Fast Food, Beverages, Ice Cream, Desserts, Beverages, North Indian, Biryani, North Indian, South Indian, North Indian, Mughlai, Chinese, South Indian, Lebanese, Biryani, Desserts, Beverages, North Indian, Street Food, North Indian, South Indian, Chinese, Andhra, Biryani, North Indian, Bengali, Chinese, North Indian, Biryani, North Indian, Mughlai, Chinese, Beverages, Desserts, North Indian, Chinese, Street Food, Rolls, Burger, Fast Food, South Indian, Biryani, North Indian, Chinese, Biryani, Beverages, Ice Cream, Biryani, North Indian, Chinese, Seafood, Desserts, Bakery, Beverages, Street Food, Biryani, South Indian, Rolls, Fast Food, North Indian, Chinese, Bakery, Fast Food, Beverages, Desserts, Chinese, Thai, Fast Food, Burger, Sandwich, North Indian, Chinese, Andhra, Kerala, Asian, North Indian, Chinese, South Indian, North Indian, Chinese"
123.0,10.0,335.0,3.56,"Juices, Ice Cream, Kerala, South Indian, North Indian, Chinese, Rolls, North Indian, Chinese, Fast Food, Burger, Beverages, Ice Cream, Beverages, Chinese, North Indian, Kerala, Fast Food, Beverages, Fast Food, Beverages, Desserts"
124.0,1.0,200.0,3.8,"Chinese, Italian, North Indian"
125.0,0.0,,,
126.0,0.0,,,
127.0,15.0,453.3333333333333,3.6666666666666665,"South Indian, North Indian, Chinese, Ice Cream, Street Food, Beverages, Street Food, North Indian, Fast Food, Chinese, Momos, Fast Food, Ice Cream, Desserts, Beverages, North Indian, Chinese, Ice Cream, Desserts, Beverages, Kerala, South Indian, Chinese, North Indian, Chinese, Seafood, Chinese, North Indian, Biryani, Cafe, Chinese, Fast Food, Street Food, Beverages, Fast Food, Sandwich, Fast Food, Momos, South Indian, North Indian, Chinese, South Indian, Kerala, Beverages, North Indian, Mangalorean, Chinese, Mughlai, Beverages, Desserts, South Indian, North Indian, Chinese, Street Food, Juices, Beverages"
128.0,21.0,464.2857142857143,3.761904761904762,"Desserts, Ice Cream, Beverages, Cafe, Italian, Fast Food, Chinese, Beverages, North Indian, Chinese, Beverages, Biryani, North Indian, Fast Food, Chinese, South Indian, Chinese, Continental, North Indian, Chinese, Italian, European, Beverages, South Indian, North Indian, Chinese, South Indian, North Indian, Chinese, Chinese, North Indian, North Indian, Street Food, Chinese, South Indian, Beverages, Continental, Kerala, North Indian, Chinese, Desserts, Beverages, Mughlai, Biryani, Andhra, Chinese, North Indian, Seafood, South Indian, North Indian, Juices, Beverages, Sandwich, Fast Food, Desserts, North Indian, Chinese, Biryani, Fast Food, Kerala, South Indian, Chinese, Mithai, North Indian, Desserts, Beverages"
129.0,32.0,534.375,3.8874999999999997,"Continental, North Indian, Italian, Mughlai, Beverages, North Indian, Chinese, Bar Food, North Indian, Mughlai, Chinese, Biryani, Beverages, North Indian, Mughlai, Chinese, Beverages, North Indian, Chinese, Finger Food, Continental, Beverages, North Indian, Chinese, Italian, Kebab, Andhra, Mughlai, Desserts, Beverages, North Indian, Chinese, Chinese, Thai, Vietnamese, North Indian, Beverages, Fast Food, North Indian, Chinese, Hyderabadi, Fast Food, Ice Cream, Beverages, Juices, Asian, Chinese, Kerala, South Indian, Biryani, Street Food, Andhra, Mughlai, North Indian, Chinese, Seafood, Desserts, Beverages, Cafe, Fast Food, Juices, Rolls, North Indian, Chinese, Fast Food, South Indian, North Indian, Street Food, Sandwich, Beverages, Chinese, Maharashtrian, Street Food, Beverages, North Indian, South Indian, North Indian, Chinese, Street Food, Beverages, Fast Food, Juices, Beverages, Ice Cream, North Indian, Chinese, Mughlai, Biryani, North Indian, Chinese, Fast Food, Street Food, Italian, Beverages, Fast Food, Beverages, Momos"
130.0,183.0,478.9617486338798,3.759016393442623,"North Indian, Mangalorean, BBQ, Street Food, Desserts, Salad, Beverages, North Indian, Mughlai, Desserts, Beverages, Biryani, BBQ, Finger Food, North Indian, Continental, Bar Food, Italian, North Indian, Andhra, Chinese, North Indian, Seafood, Biryani, Beverages, Fast Food, Italian, North Indian, Continental, Chinese, Asian, Desserts, Beverages, Continental, North Indian, Chinese, Fast Food, Pizza, Italian, Beverages, North Indian, Desserts, Arabian, North Indian, Mughlai, Chinese, Biryani, Beverages, Desserts, Andhra, North Indian, Chinese, Finger Food, Continental, Italian, North Indian, Fast Food, Continental, Italian, Fast Food, Beverages, Asian, Continental, Chinese, North Indian, South Indian, Italian, Beverages, Chinese, North Indian, Seafood, Konkan, Mangalorean, North Indian, Seafood, Biryani, Beverages, Desserts, North Indian, Bihari, Fast Food, South Indian, North Indian, Chinese, South Indian, Beverages, North Indian, Chinese, North Indian, Chinese, Mangalorean, Mughlai, Thai, Beverages, Bar Food, Finger Food, Continental, North Indian, Chinese, Italian, Chinese, North Indian, Pizza, Burger, Pasta, Beverages, North Indian, Mughlai, Cafe, Fast Food, Desserts, Beverages, Continental, Finger Food, North Indian, Chinese, North Indian, Fast Food, Healthy Food, Desserts, Beverages, Chinese, Mithai, Street Food, Cafe, American, Italian, Continental, Chinese, Italian, Pasta, Pizza, Fast Food, Beverages, Desserts, Biryani, Hyderabadi, Chinese, North Indian, Cafe, Desserts, Fast Food, Beverages, Cafe, Italian, Mexican, Beverages, Desserts, Fast Food, Healthy Food, Chinese, North Indian, Fast Food, Beverages, Mughlai, Continental, Salad, South Indian, Seafood, North Indian, Beverages, South Indian, North Indian, Street Food, Juices, Chinese, South Indian, Chinese, North Indian, Andhra, South Indian, Biryani, Street Food, Maharashtrian, South Indian, Kerala, Andhra, Biryani, Chettinad, Konkan, Mangalorean, Arabian, South Indian, North Indian, Chinese, Street Food, Beverages, Ice Cream, Desserts, Beverages, Fast Food, Fast Food, Beverages, Street Food, Continental, Italian, American, South Indian, North Indian, Fast Food, Street Food, North Indian, Asian, Seafood, Bengali, North Indian, Street Food, Chinese, North Indian, Lebanese, Ice Cream, Desserts, Street Food, North Indian, Biryani, Rolls, Chinese, Desserts, Ice Cream, Beverages, Biryani, Chinese, North Indian, Mughlai, Seafood, Biryani, North Indian, Mughlai, Chinese, Biryani, Seafood, Fast Food, Street Food, North Indian, Chinese, Beverages, Cafe, Beverages, Fast Food, Street Food, North Indian, South Indian, Ice Cream, Beverages, Chinese, Street Food, North Indian, North Indian, Chinese, Street Food, North Indian, Chinese, Mughlai, Desserts, Lebanese, Fast Food, Tea, Chinese, North Indian, Beverages, North Indian, Chinese, Mughlai, Mangalorean, Beverages, Juices, Sandwich, Fast Food, North Indian, Bengali, Seafood, Desserts, Chinese, North Indian, Biryani, Chinese, North Indian, Mughlai, Street Food, Fast Food, North Indian, Pasta, Burger, Fast Food, Beverages, Sandwich, Wraps, Asian, Continental, Sandwich, Pizza, Pasta, Salad, Fast Food, Chinese, North Indian, Beverages, Beverages, Ice Cream, Street Food, Beverages, Desserts, Chinese, North Indian, Rolls, Cafe, Continental, Chinese, Fast Food, Desserts, Beverages, North Indian, Chinese, South Indian, North Indian, Street Food, Cafe, Italian, Mexican, Chinese, Mithai, North Indian, Street Food, Chinese, Rajasthani, Ice Cream, Fast Food, Chinese, Mughlai, Rolls, Biryani, Chinese, Andhra, South Indian, Chinese, Momos, Rolls, Kebab, Fast Food, Andhra, Chinese, Biryani, Fast Food, Street Food, Beverages, Bakery, Fast Food, Beverages, Ice Cream, Desserts, Beverages, South Indian, Biryani, Mughlai, South Indian, North Indian, Chinese, Street Food, Beverages, Desserts, Juices, South Indian, North Indian, Chinese, Fast Food, Italian, American, Continental, Biryani, Seafood, Kerala, North Indian, South Indian, Chinese, Rolls, Middle Eastern, Lebanese, Beverages, Juices, Ice Cream, Fast Food, Beverages, Bakery, Fast Food, Cafe, North Indian, Chinese, Rolls, North Indian, Chinese, Beverages, Mughlai, Street Food, North Indian, Continental, Chinese, Asian, Chinese, Thai, Mughlai, Beverages, Momos, Andhra, Chinese, North Indian, North Indian, Chinese, Seafood, Biryani, North Indian, Biryani, Kebab, South Indian, North Indian, Chinese, Street Food, Fast Food, Beverages, Desserts, South Indian, Street Food, Chinese, Beverages, Desserts, Bengali, North Indian, Chinese, Fast Food, Fast Food, Pizza, Chinese, Fast Food, Desserts, Beverages, Bakery, North Indian, Chinese, Momos, Fast Food, North Indian, Chinese, Biryani, Kebab, North Indian, Fast Food, Burger, Biryani, South Indian, North Indian, Chinese, Lebanese, Biryani, Mithai, Street Food, Desserts, Wraps, Fast Food, Beverages, Chinese, South Indian, North Indian, Chinese, Street Food, Beverages, Salad, Desserts, Juices, Cafe, Tea, South Indian, Biryani, Desserts, Beverages, Sandwich, Street Food, Juices, Beverages, Chinese, South Indian, Kebab, Biryani, Fast Food, Chinese, North Indian, Kebab, Rolls, North Indian, Chinese, Kebab, Street Food"
131.0,30.0,438.3333333333333,3.7206896551724133,"North Indian, Chinese, Burger, Fast Food, Beverages, North Indian, Chinese, Mughlai, Seafood, Fast Food, Biryani, Beverages, Cafe, Desserts, Fast Food, Beverages, Chinese, Biryani, North Indian, North Indian, Chinese, Biryani, Seafood, Biryani, North Indian, Andhra, Bengali, Kerala, Seafood, North Indian, Chinese, Biryani, Seafood, North Indian, Chinese, BBQ, Biryani, Fast Food, Fast Food, Rolls, North Indian, Beverages, Juices, South Indian, Kebab, Goan, Mangalorean, South Indian, Seafood, Portuguese, Konkan, Kerala, North Indian, Chinese, South Indian, Cafe, Fast Food, Seafood, Chinese, Mangalorean, Arabian, North Indian, Fast Food, Biryani, Hyderabadi, North Indian, Chinese, Seafood, Andhra, Mughlai, Fast Food, Beverages, Beverages, Arabian, Fast Food, Chinese, South Indian, North Indian, Chinese, Rolls, Beverages, Beverages, Juices, Fast Food"
132.0,25.0,398.0,3.616,"South Indian, Biryani, Fast Food, North Indian, Biryani, Kebab, North Indian, Chinese, Mughlai, Biryani, North Indian, Biryani, Chinese, Seafood, Beverages, South Indian, Desserts, Continental, Chinese, North Indian, South Indian, South Indian, Street Food, South Indian, South Indian, North Indian, Chinese, Mughlai, Beverages, Continental, Sandwich, Fast Food, Beverages, Fast Food, Beverages, Biryani, North Indian, Chinese, North Indian, Chinese, Beverages, North Indian, Biryani, Mughlai, Kebab, Biryani, South Indian, Juices, Beverages, North Indian, South Indian, Chinese, Beverages, Burger, Fast Food, Chinese, Biryani, Kebab, North Indian, Biryani, North Indian, Chinese, Biryani, Seafood, Mangalorean"
133.0,167.0,1182.6347305389222,4.016265060240964,"Cafe, Italian, Fast Food, Desserts, American, Continental, Fast Food, Beverages, Italian, European, American, Beverages, Continental, Desserts, Finger Food, North Indian, Asian, Italian, Desserts, Beverages, North Indian, Continental, Italian, South Indian, Mediterranean, European, Asian, Asian, Japanese, Thai, Burmese, Korean, Indonesian, Vietnamese, Singaporean, Italian, Pizza, Mediterranean, Continental, European, Beverages, Desserts, Korean, Beverages, Modern Indian, North Indian, Pizza, Continental, Beverages, Desserts, Japanese, Asian, Thai, Continental, North Indian, Italian, Beverages, Parsi, North Indian, Rolls, Street Food, Desserts, Beverages, Italian, Continental, Healthy Food, European, Pizza, Salad, Desserts, Beverages, European, Pizza, Desserts, Cafe, Beverages, Sandwich, Pasta, Burger, Fast Food, American, Desserts, Mangalorean, Mughlai, Chinese, North Indian, Fast Food, Burger, Beverages, North Indian, Asian, Thai, Continental, Asian, Thai, Modern Indian, Finger Food, Continental, Fast Food, North Indian, Italian, Beverages, Japanese, Sushi, Japanese, Sushi, Thai, Asian, Bengali, Seafood, North Indian, Rajasthani, North Indian, European, Continental, Chinese, Thai, Asian, Thai, Vietnamese, Continental, Italian, South Indian, Salad, Fast Food, North Indian, Biryani, Mughlai, Desserts, Beverages, Cafe, Italian, Continental, Thai, Healthy Food, Finger Food, Continental, Bakery, Cafe, Pizza, Desserts, Beverages, North Indian, Mughlai, Hyderabadi, Asian, Thai, Italian, Steak, Continental, Desserts, Fast Food, Beverages, Mexican, Tex-Mex, Beverages, Chinese, Momos, Continental, Italian, Desserts, Cafe, Beverages, North Indian, European, Asian, Seafood, Mangalorean, North Indian, Chinese, Biryani, Mughlai, North Indian, Kebab, Seafood, South Indian, North Indian, Continental, Chinese, Street Food, Desserts, Beverages, Konkan, Mangalorean, Chinese, Beverages, Kebab, Fast Food, Rolls, Continental, Chinese, Finger Food, North Indian, Continental, North Indian, Pizza, Asian, Beverages, Cafe, Continental, Fast Food, Desserts, Beverages, North Indian, Mughlai, Biryani, Continental, Chinese, North Indian, Finger Food, Beverages, North Indian, Mughlai, Continental, American, Desserts, Italian, Mexican, Desserts, Beverages, European, Italian, Seafood, Continental, North Indian, Chinese, Desserts, North Eastern, Chinese, Naga, Steak, Beverages, Finger Food, Continental, Chinese, Fast Food, North Indian, North Indian, Chinese, Chettinad, Continental, Mughlai, South Indian, Andhra, Chinese, Bar Food, Continental, Italian, Asian, North Indian, Mughlai, American, Burger, Fast Food, Pizza, Italian, Finger Food, North Indian, Malwani, Chinese, Thai, Asian, Bar Food, Continental, Beverages, Desserts, North Indian, Modern Indian, Desserts, Beverages, Continental, North Indian, Beverages, South Indian, North Indian, Street Food, Chinese, Beverages, Desserts, Cafe, Fast Food, Sandwich, Beverages, South Indian, Japanese, Beverages, Chinese, North Indian, Mughlai, Fast Food, Finger Food, Japanese, Cafe, Continental, American, Fast Food, Burger, Desserts, Beverages, Tibetan, Chinese, Momos, North Indian, Chinese, Fast Food, Finger Food, Asian, Momos, Chinese, Thai, Cafe, Beverages, Fast Food, Desserts, Rolls, Biryani, Fast Food, Arabian, Asian, South American, Seafood, Beverages, Cafe, Bakery, Fast Food, Desserts, Beverages, Salad, North Indian, Mughlai, Chinese, Seafood, Desserts, Beverages, Biryani, Kebab, North Indian, Chinese, Fast Food, Beverages, Desserts, Italian, Beverages, North Indian, Chinese, Seafood, Fast Food, Kebab, Mughlai, Beverages, Desserts, Ice Cream, Beverages, Juices, Beverages, Sandwich, Fast Food, Healthy Food, North Indian, South Indian, North Indian, Continental, Beverages, Desserts, Mediterranean, North Indian, Chinese, Fast Food, Continental, Beverages, Chinese, Fast Food, Continental, Beverages, Asian, Mangalorean, Seafood, South Indian, North Indian, Beverages, Cafe, Bakery, Desserts, Beverages, Italian, Chinese, Continental, North Indian, Seafood, Thai, Mithai, Street Food, South Indian, Chinese, Continental, Italian, Fast Food, Beverages, Japanese, Seafood, Cafe, Tea, North Indian, Fast Food, Street Food, Desserts, Beverages, Fast Food, Chinese, Continental, American, Beverages, South Indian, Chettinad, Kerala, Seafood, Chinese, Tibetan, Momos, North Indian, Fast Food, Beverages, Chinese, Thai, Asian, Seafood, Japanese, North Indian, Mughlai, Lucknowi, Seafood, Desserts, Beverages, Desserts, Beverages, Juices, North Indian, Chinese, Mughlai, Bakery, Continental, Fast Food, Desserts, Beverages, North Indian, Beverages, Chinese, Juices, Desserts, North Indian, Chinese, Seafood, Kerala, Biryani, North Indian, Chinese, Street Food, Beverages, Fast Food, Rolls, Sandwich, Beverages, Biryani, South Indian, Ice Cream, Beverages, Desserts, North Indian, South Indian, Mughlai, Continental, Chinese, Desserts, Beverages, Finger Food, Mediterranean, North Indian, Beverages, Cafe, Beverages, Fast Food, Desserts, Wraps, European, Lebanese, Mughlai, North Indian, Cafe, Fast Food, Desserts, Beverages, South Indian, Kebab, Continental, South Indian, Fast Food, Italian, Beverages, Desserts, North Indian, Iranian, Biryani, Kebab, Mughlai, Beverages, Bakery, Desserts, Continental, North Indian, Street Food, Chinese, Beverages, North Indian, Rajasthani, Street Food, Beverages, Ice Cream, Bakery, Fast Food, Tea, Beverages, North Indian, Kerala, Beverages, Bakery, Desserts, Street Food, Tea, Asian, Continental, North Indian, Italian, European, Continental, North Indian, Kerala, Rolls, Fast Food, Chinese, Beverages, Salad, Burger, Sandwich, Italian, Beverages, Desserts, Juices, Fast Food, Chinese, North Indian, Fast Food, South Indian, South Indian, Street Food, Fast Food, Chinese, Continental, Beverages, Desserts, Mangalorean, North Indian, Chinese, Roast Chicken, Fast Food, Street Food, Fast Food, Desserts, Beverages, Bakery, Fast Food, Beverages, Kebab, Rolls, Biryani, Biryani, Kebab, Chinese, Japanese, Rolls, Steak, Finger Food, Sandwich, Seafood"
134.0,63.0,576.984126984127,3.7063492063492065,"American, Continental, Steak, Italian, European, Healthy Food, Seafood, Desserts, Tea, Cafe, Desserts, Italian, Fast Food, Beverages, Chinese, Continental, North Indian, Mughlai, Fast Food, North Indian, Mughlai, Arabian, Chinese, Chettinad, Desserts, Awadhi, Bengali, North Indian, Mughlai, Chinese, North Indian, Rolls, Asian, Chinese, Thai, Desserts, Andhra, Biryani, Chinese, North Indian, Seafood, South Indian, Cafe, Fast Food, Continental, Beverages, North Indian, Chinese, Mughlai, North Indian, Chinese, Street Food, Fast Food, Chinese, Beverages, Burger, Pizza, Pasta, Sandwich, Cafe, Continental, Fast Food, Beverages, North Indian, Mughlai, Mediterranean, Seafood, North Indian, Chinese, South Indian, North Indian, Chinese, Street Food, Juices, South Indian, Beverages, Ice Cream, Continental, Chinese, Italian, Fast Food, Beverages, North Indian, Mughlai, Mangalorean, Seafood, North Indian, Chinese, South Indian, Desserts, Beverages, Seafood, Oriental, Asian, Seafood, Street Food, Pizza, North Indian, Chinese, Desserts, Rolls, Fast Food, Beverages, Fast Food, Tea, Beverages, Fast Food, Beverages, Beverages, Ice Cream, Juices, Desserts, South Indian, Chinese, Continental, Mughlai, Chinese, South Indian, Biryani, South Indian, Chinese, North Indian, Seafood, Biryani, South Indian, North Indian, Chinese, Street Food, Fast Food, Biryani, Beverages, Juices, Pizza, Fast Food, North Indian, Chinese, Seafood, Beverages, South Indian, North Indian, Chinese, South Indian, North Indian, Chinese, Fast Food, Desserts, Beverages, Chinese, Thai, Bakery, Desserts, Street Food, Rolls, Biryani, Kebab, Chinese, Beverages, Desserts, Fast Food, Juices, Ice Cream, Street Food, Sandwich, Burger, Fast Food, Street Food, Ice Cream, Beverages, Fast Food, Street Food, Beverages, Desserts, Beverages, Desserts, Fast Food, Sandwich, Burger, Street Food, Beverages, Desserts, Fast Food, Street Food, Ice Cream, Sandwich, Burger, Biryani, South Indian, North Indian, North Indian, Chinese, Fast Food, Beverages, Street Food, Fast Food, Desserts, Beverages, Desserts, Ice Cream, South Indian, Chinese, North Indian, Fast Food, Sandwich, Desserts, Beverages, Street Food, Ice Cream, Burger, Bakery, Fast Food, Pasta, South Indian, Biryani, Chinese, North Indian, Street Food, Fast Food, Beverages, Rolls, Sandwich, South Indian, Street Food, Fast Food, Desserts, North Indian, South Indian, Chinese, Continental"
135.0,13.0,492.3076923076923,3.723076923076923,"Italian, British, Beverages, Desserts, Continental, Steak, Chinese, Fast Food, Desserts, Beverages, Pasta, Fast Food, North Indian, Chinese, Mughlai, Beverages, Fast Food, Pizza, Chinese, South Indian, North Indian, Chinese, Fast Food, Desserts, Beverages, Fast Food, Street Food, North Indian, Chinese, Fast Food, Chinese, North Indian, South Indian, Fast Food, Beverages, South Indian, North Indian, Chinese, North Indian, Chinese, Seafood, Juices, Beverages, Ice Cream, Desserts"
136.0,31.0,412.9032258064516,3.6580645161290324,"Mughlai, Arabian, North Indian, Chinese, Seafood, Pizza, Fast Food, Desserts, Biryani, South Indian, Momos, Chinese, Rolls, Chinese, North Indian, Kebab, Hyderabadi, Chinese, South Indian, North Indian, Chinese, Fast Food, Street Food, Ice Cream, Beverages, Seafood, Mangalorean, Beverages, Bakery, Bakery, Desserts, Fast Food, Beverages, Lebanese, Rolls, Fast Food, Mangalorean, North Indian, Biryani, Chinese, Beverages, Ice Cream, Desserts, Fast Food, Beverages, North Indian, Chinese, North Indian, Chinese, South Indian, Rolls, Arabian, Biryani, Seafood, Biryani, North Indian, Chinese, North Indian, Andhra, Biryani, Beverages, Fast Food, Sandwich, Pizza, North Indian, South Indian, South Indian, North Indian, Chinese, Street Food, Beverages, North Indian, Chinese, South Indian, Street Food, Beverages, South Indian, North Indian, Chinese, Biryani, Mughlai, Fast Food, North Indian, Chinese, Bengali, Fast Food, North Indian, Hyderabadi, Chinese, North Indian, Chinese, Mughlai, Hyderabadi"
137.0,25.0,460.0,3.636,"North Indian, Mughlai, Beverages, Biryani, Desserts, Bar Food, North Indian, South Indian, Oriental, Italian, Pizza, Desserts, Beverages, Street Food, Sandwich, Fast Food, Beverages, Fast Food, Ice Cream, Desserts, Beverages, North Indian, Mughlai, Chinese, Andhra, Chinese, Seafood, North Indian, Chinese, Chinese, North Indian, South Indian, North Indian, Chinese, Ice Cream, Desserts, Juices, Beverages, Fast Food, Ice Cream, Desserts, Biryani, Chinese, Fast Food, Sandwich, North Indian, Chinese, Arabian, Lebanese, Lebanese, Rolls, Fast Food, North Indian, Chinese, Bengali, Fast Food, North Indian, Chinese, South Indian, North Indian, Chinese, Fast Food, Biryani, North Indian, Street Food, Biryani, North Indian, Burger, Sandwich, Pizza, Fast Food, Street Food, North Indian, Chinese, Kerala, South Indian, Kerala, Seafood, Biryani, Kebab"
138.0,37.0,506.7567567567568,3.7567567567567566,"Asian, Continental, Italian, North Indian, Beverages, Kerala, Middle Eastern, North Indian, Chinese, Biryani, Andhra, North Indian, Chinese, Beverages, Desserts, Hyderabadi, North Indian, Chinese, Biryani, North Indian, Chinese, Biryani, South Indian, North Indian, Kebab, Asian, Chinese, Beverages, Tea, Beverages, Seafood, Mangalorean, Street Food, Chinese, North Indian, Salad, Healthy Food, Beverages, South Indian, North Indian, Street Food, Fast Food, Andhra, North Indian, Chinese, Malwani, Maharashtrian, North Indian, Biryani, Andhra, North Indian, Biryani, Biryani, Andhra, North Indian, Biryani, Kebab, North Indian, Chinese, Lebanese, Chinese, Thai, Biryani, North Indian, Chinese, Mughlai, Seafood, Biryani, Hyderabadi, Chinese, Mughlai, Biryani, Burger, Fast Food, Andhra, South Indian, North Indian, Bengali, Andhra, Biryani, Chinese, North Indian, South Indian, South Indian, North Indian, Chinese, Sandwich, Street Food, Ice Cream, Juices, Beverages, Mithai, Street Food, Andhra, North Indian, Mughlai, Chinese, Biryani, North Indian, South Indian, Chinese, Chinese, North Indian, Arabian, North Indian, Chinese, Mughlai"
139.0,9.0,600.0,3.644444444444444,"Cafe, Italian, Pizza, Desserts, North Indian, Chinese, Mangalorean, North Indian, Cafe, Biryani, Kebab, North Indian, South Indian, Chinese, Beverages, North Indian, Chinese, Andhra, Kebab, Chinese, Rolls, Momos"
140.0,11.0,731.8181818181819,3.8636363636363638,"European, American, North Indian, North Indian, Chinese, Street Food, Rajasthani, Chinese, North Indian, Biryani, Andhra, Malwani, North Indian, South Indian, Chinese, North Indian, Fast Food, Bar Food, Andhra, Chinese, North Indian, Fast Food, Burger, Beverages, Ice Cream, Rolls, Fast Food, South Indian, North Indian, Chinese"
141.0,1.0,500.0,3.8,"Cafe, Chinese, Beverages"
142.0,1.0,200.0,3.4,"North Indian, Rajasthani"
143.0,1.0,600.0,3.4,"Cafe, Continental, Fast Food, Beverages, Desserts"
144.0,2.0,700.0,3.7,Kerala
145.0,1.0,500.0,3.4,"Kerala, North Indian, Chinese, Beverages"
146.0,25.0,490.0,3.6759999999999997,"Kerala, South Indian, Seafood, Biryani, South Indian, North Indian, Chinese, Fast Food, Street Food, Beverages, Desserts, North Indian, Chinese, Mughlai, Seafood, Street Food, Mangalorean, Pizza, Beverages, Ice Cream, Desserts, Beverages, Pizza, South Indian, Chinese, Street Food, North Indian, Chinese, Mughlai, North Indian, Chinese, South Indian, Cafe, Fast Food, Beverages, North Indian, Chinese, Seafood, Mangalorean, Desserts, Kerala, South Indian, South Indian, Chinese, Fast Food, Burger, Continental, Italian, Desserts, Fast Food, Beverages, Biryani, North Indian, Chinese, South Indian, North Indian, Mughlai, Chinese, Biryani, Kebab, Beverages, Kebab, North Indian, Chinese, Beverages, North Indian, Beverages, North Indian, Fast Food, Street Food, North Indian, Mangalorean, Chinese"
147.0,23.0,445.6521739130435,3.639130434782609,"Chinese, Thai, Seafood, North Indian, North Indian, Chinese, Fast Food, Beverages, North Indian, Chinese, Beverages, Fast Food, Andhra, North Indian, Chinese, Seafood, Desserts, Beverages, North Indian, Fast Food, Chinese, South Indian, Chinese, North Indian, North Indian, Chinese, Mughlai, Street Food, Kerala, Fast Food, North Indian, Seafood, Chinese, Biryani, North Indian, Street Food, Chinese, South Indian, North Indian, Chinese, Street Food, Beverages, Fast Food, Sandwich, Juices, Fast Food, Biryani, Continental, Biryani, South Indian, North Indian, Biryani, North Indian, Bakery, Kebab, North Indian, Chinese, Seafood, Biryani, North Indian, Chinese, Andhra, Fast Food, Biryani, Beverages, Desserts, Ice Cream, South Indian, Chinese, Fast Food, Beverages, Street Food, Chinese"
